ra dec magpsf sigmapsf jd objectId
7.681664060451382 -21.270547392620628 19.04364585876465 0.0045169331133365 2459215.762650463 111
7.68150427217639 -21.270553846556624 19.05096244812012 0.0045408336445689 2459215.7746064817 111
7.68132678845777 -21.270554139858834 19.049255371093757 0.0045269355177879 2459215.7865625 111
7.74693132024097 -21.245163360816523 19.936023712158203 0.007211847230792 2459215.7506944444 53
7.74693516811465 -21.245301169317656 19.921119689941406 0.007207159884274 2459215.762650463 53
7.746979606491126 -21.24542642977949 19.92222595214844 0.007174851372838 2459215.7746064817 53
7.746999429377067 -21.24549367319341 19.92206764221192 0.007241784594953 2459215.7865625 53
7.734902203065896 -21.252666707625085 18.928157806396484 0.0045103067532181 2459215.7506944444 395
7.735206148353922 -21.25241628170519 18.92227363586425 0.0045147589407861 2459215.762650463 395
7.735553130262263 -21.252160580229106 18.915048599243164 0.0045054438523948 2459215.7746064817 395
7.735882869340387 -21.251850888064247 18.902603149414062 0.0045695626176893 2459215.7865625 395
7.755596437026757 -21.245304194674205 19.62931632995605 0.0067304922267794 2459215.7506944444 392
7.755756718153132 -21.24570130782972 19.653053283691406 0.0067611574195325 2459215.762650463 392
7.755958075405929 -21.24608711882752 19.636951446533203 0.0067532341927289 2459215.7746064817 392
7.756138768644835 -21.246400326398167 19.64619445800781 0.006750326603651 2459215.7865625 392
7.733120180289502 -21.255673162571966 19.03482246398925 0.0048739295452833 2459215.7506944444 586
7.733357773939997 -21.25618842855205 19.03914260864257 0.0049677887000143 2459215.762650463 586
7.73363680874015 -21.25670353521369 19.02839088439941 0.0049200635403394 2459215.7746064817 586
7.733890791607997 -21.2571706861818 19.06200790405273 0.0049798437394201 2459215.7865625 586
7.725956299230312 -21.265779375096105 19.88234519958496 0.0084423646330833 2459215.7506944444 554
7.726439400039067 -21.265534974647643 19.897056579589844 0.0085009131580591 2459215.762650463 554
7.727477201178834 -21.265018522427244 19.897117614746094 0.0086549408733844 2459215.7865625 554
7.7299820158316495 -21.26649655547724 19.913589477539062 0.0083771822974085 2459215.7506944444 481
7.73045287029532 -21.266644011570666 19.896448135375977 0.0084369769319891 2459215.762650463 481
7.731465604540203 -21.26690851512812 19.89702796936035 0.008345952257514 2459215.7865625 481
7.699159526245072 -21.28269965011492 19.73454666137696 0.0064712557941675 2459215.7506944444 49
7.69903765888367 -21.282629670033845 19.74178504943848 0.0064991270191967 2459215.762650463 49
7.6988664442141905 -21.282518369801323 19.748146057128903 0.0065473108552396 2459215.7865625 49
7.708791146532373 -21.29278054858152 19.79792213439941 0.0076583623886108 2459215.7506944444 375
7.709174928649648 -21.292725071017447 19.800052642822266 0.0076154572889208 2459215.762650463 375
7.709626832480109 -21.292690095489263 19.80579948425293 0.0077728000469505 2459215.7746064817 375
7.710030294524925 -21.292642441667184 19.78218460083008 0.00759680243209 2459215.7865625 375
7.758624256804862 -21.2815909078432 19.076517105102536 0.005217564292252 2459215.7506944444 804
7.75817620493887 -21.280176090430206 19.09487533569336 0.0052575124427676 2459215.7746064817 804
7.75794166370731 -21.27946136122252 19.096982955932617 0.0053168274462223 2459215.7865625 804
7.696011264207275 -21.310760464152384 19.747879028320312 0.0066093089990317 2459215.7506944444 91
7.695875478199466 -21.311035889434105 19.749929428100582 0.0066565098240971 2459215.7746064817 91
7.695795595931825 -21.311165853077394 19.75340843200684 0.0066107143647968 2459215.7865625 91
7.753932741318333 -21.29374861164818 19.29014587402344 0.0060603427700698 2459215.7506944444 755
7.755334101998627 -21.293270036401356 19.287818908691406 0.0061576729640364 2459215.7746064817 755
7.756024039798285 -21.29301863682633 19.30164909362793 0.0061716153286397 2459215.7865625 755
7.719295333482837 -21.30722798266948 19.454076766967773 0.0066208411008119 2459215.7506944444 801
7.720266058658431 -21.308418026699268 19.442346572875977 0.0066704782657325 2459215.7746064817 801
7.720739526612985 -21.308999972478965 19.44617080688477 0.0066440254449844 2459215.7865625 801
7.760903444367858 -21.29134228223144 19.75533676147461 0.0080457543954253 2459215.7506944444 738
7.762193456625002 -21.291990295085206 19.76839828491211 0.0082446187734603 2459215.7746064817 738
7.762827241433333 -21.29230014438093 19.757930755615234 0.0082515487447381 2459215.7865625 738
7.72373918525815 -21.329569127191707 19.807376861572266 0.0083665372803807 2459215.7506944444 696
7.723083081951427 -21.32982632104583 19.77258491516113 0.0083969393745064 2459215.762650463 696
7.722476346782064 -21.330116006351435 19.80460548400879 0.0083681987598538 2459215.7746064817 696
7.721840872663811 -21.330370339090777 19.78228950500488 0.0083453580737113 2459215.7865625 696
7.756416706241482 -21.315447752965124 19.747663497924805 0.0076815993525087 2459215.7506944444 582
7.756046360797167 -21.315900542429137 19.767257690429688 0.0077427607029676 2459215.762650463 582
7.755710714420222 -21.316347824653263 19.762752532958984 0.0078224223107099 2459215.7746064817 582
7.755352963945588 -21.31677838627027 19.746965408325195 0.0077975634485483 2459215.7865625 582
7.8291171274907745 -21.17144693165212 19.55168342590332 0.007286146748811 2459215.7506944444 800
7.829410775883635 -21.1707627837042 19.56606674194336 0.0072177499532699 2459215.762650463 800
7.829715677151558 -21.17007677151277 19.56341934204101 0.0072805718518793 2459215.7746064817 800
7.830002704307622 -21.1693883480928 19.56310081481933 0.007373911794275 2459215.7865625 800
7.8112495673952065 -21.180228762773982 19.444690704345703 0.0057100346311926 2459215.7506944444 136
7.811449525004529 -21.180216813477703 19.43876266479492 0.0056817061267793 2459215.762650463 136
7.811659281757339 -21.180206458510128 19.440160751342773 0.0056473151780664 2459215.7746064817 136
7.811849255842129 -21.18019153050365 19.438840866088867 0.0056724655441939 2459215.7865625 136
7.821875361546547 -21.17906339423483 18.90727996826172 0.0047928672283887 2459215.7506944444 799
7.822545853968941 -21.179459465549687 18.924745559692383 0.0048505095764994 2459215.762650463 799
7.823227038122765 -21.179853759440142 18.921224594116207 0.0047958209179341 2459215.7746064817 799
7.823888647457671 -21.180241653489404 18.932262420654297 0.0048468871973454 2459215.7865625 799
7.789666169405067 -21.198777783372726 19.30655860900879 0.0057604038156569 2459215.7506944444 444
7.790112507086722 -21.198961726585026 19.299116134643555 0.0057863793335855 2459215.762650463 444
7.790557473591409 -21.199129022371856 19.08315086364746 0.006001987028867 2459215.7746064817 444
7.790985059226421 -21.199336075844663 19.30262565612793 0.0057772360742092 2459215.7865625 444
7.754722388146413 -21.227913565664277 19.66289710998535 0.0063826208934187 2459215.7506944444 129
7.754844969019205 -21.227783790044327 19.660573959350582 0.0064038773998618 2459215.762650463 129
7.754995795184259 -21.22766128254261 19.66397857666016 0.0064686816185712 2459215.7746064817 129
7.797265181403201 -21.2195871445692 19.709226608276367 0.0075659896247088 2459215.7506944444 568
7.79690952312212 -21.22000156190332 19.69474029541016 0.0075065162964165 2459215.762650463 568
7.796545909006322 -21.22042139048084 19.694095611572266 0.0076304273679852 2459215.7746064817 568
7.796174139888269 -21.220859596105345 19.719314575195312 0.007556898985058 2459215.7865625 568
7.761764069705364 -21.239352630617816 19.46378707885742 0.0063412087038159 2459215.7506944444 562
7.762057186725173 -21.23981431377952 19.46679306030273 0.0063953804783523 2459215.762650463 562
7.762389552519543 -21.240299468144247 19.484033584594727 0.0064944671466946 2459215.7746064817 562
7.7626935221425315 -21.24070608096036 19.48046493530273 0.0063752718269824 2459215.7865625 562
7.790219754606799 -21.24842777215951 19.324050903320312 0.0051701366901397 2459215.7506944444 47
7.790109240515946 -21.24840946958133 19.31840133666992 0.0051632933318614 2459215.762650463 47
7.789851752594845 -21.24840606552011 19.33115768432617 0.0052107060328125 2459215.7865625 47
7.80318599622206 -21.243249236968865 19.24275588989257 0.0053767096251249 2459215.7506944444 347
7.802795572808029 -21.243269342052685 19.246131896972656 0.0053955088369548 2459215.762650463 347
7.801981783916737 -21.24333274049932 19.259286880493164 0.0054144514724612 2459215.7865625 347
7.86548804938649 -21.22487408645439 19.21900749206543 0.0050614429637789 2459215.7506944444 178
7.865698299201858 -21.22475354511385 19.224645614624023 0.0051143816672265 2459215.762650463 178
7.865914498425254 -21.224619677959712 19.239063262939453 0.0050952564924955 2459215.7746064817 178
7.866099638646146 -21.224507416667937 19.239410400390625 0.0051254755817353 2459215.7865625 178
7.827229965439479 -21.243402812141102 19.81341361999512 0.0076745213009417 2459215.7506944444 377
7.827036029434982 -21.24373948018918 19.791242599487305 0.0075662089511752 2459215.762650463 377
7.826837673304984 -21.24408222092752 19.799005508422848 0.0076124994084239 2459215.7746064817 377
7.8266158199262845 -21.244428474427497 19.803606033325195 0.0075953151099383 2459215.7865625 377
7.8469594035062995 -21.23945992313355 19.90652847290039 0.0085917729884386 2459215.7506944444 527
7.846560029425742 -21.239801736267303 19.897476196289062 0.0084505742415785 2459215.762650463 527
7.846157079313121 -21.24014059371771 19.925222396850582 0.0085196299478411 2459215.7746064817 527
7.845733937677164 -21.240489572728315 19.924768447875977 0.0085793165490031 2459215.7865625 527
7.868896566051358 -21.23138315299493 19.882980346679688 0.0079236030578613 2459215.7506944444 324
7.869282555635181 -21.2313458418516 19.892761230468757 0.0079283006489276 2459215.762650463 324
7.869668731957181 -21.231298102939608 19.865480422973636 0.0078920070081949 2459215.7746064817 324
7.870029968129159 -21.231267471390147 19.87094688415528 0.0080396877601742 2459215.7865625 324
7.87151971429978 -21.23896453664096 19.443311691284176 0.0057632969692349 2459215.7506944444 165
7.871935054658285 -21.23875642077684 19.45763397216797 0.0057608876377344 2459215.7746064817 165
7.87212494828085 -21.238661035266663 19.45969581604004 0.005796929821372 2459215.7865625 165
7.80335647470664 -21.26939719866573 19.29329872131348 0.0055040405131876 2459215.7506944444 384
7.803802526665405 -21.27008780356519 19.29414939880371 0.0054387333802878 2459215.7746064817 384
7.804011010613849 -21.270435529978585 19.280668258666992 0.0054840361699461 2459215.7865625 384
7.88816543287591 -21.25660942523984 19.797128677368164 0.0069676996208727 2459215.7506944444 123
7.888344859350633 -21.256645962967447 19.831811904907223 0.007003387901932 2459215.762650463 123
7.888528378947885 -21.256680282301524 19.811286926269528 0.0069359075278043 2459215.7746064817 123
7.888709052267885 -21.256719243103564 19.815074920654297 0.0069674397818744 2459215.7865625 123
7.859136971269038 -21.154267025088856 19.376792907714844 0.006279575638473 2459215.7506944444 808
7.858747948868849 -21.153599270987 19.37683486938477 0.0063367625698447 2459215.762650463 808
7.858386508871779 -21.15293062858424 19.379940032958984 0.0063027432188391 2459215.7746064817 808
7.858006046941186 -21.15226515298644 19.40035820007324 0.0065305046737194 2459215.7865625 808
7.915043131057542 -21.129442122331515 18.975610733032223 0.0043509537354111 2459215.7506944444 97
7.915211591909877 -21.12940536844207 18.9670524597168 0.0043472717516124 2459215.762650463 97
7.915392193288564 -21.129390389449007 18.984792709350582 0.00437265727669 2459215.7746064817 97
7.915526935643801 -21.12934981998084 18.98568725585937 0.0043742218986153 2459215.7865625 97
7.8762667081091555 -21.149052063984836 19.640707015991207 0.0077549768611788 2459215.7506944444 784
7.876073915975013 -21.149740045379183 19.661178588867188 0.0077000111341476 2459215.762650463 784
7.875882269459345 -21.150450257788005 19.663431167602536 0.0076581127941608 2459215.7746064817 784
7.900624516670063 -21.141142655283783 19.755395889282223 0.0065257018432021 2459215.7506944444 34
7.900523640785757 -21.141143997293 19.753427505493164 0.0065340925939381 2459215.762650463 34
7.900433362204072 -21.14116333411991 19.75942611694336 0.0065263048745691 2459215.7746064817 34
7.900291922473558 -21.141158355202315 19.766965866088867 0.0066135786473751 2459215.7865625 34
7.956951724263104 -21.118269091235884 19.60553741455078 0.0067630340345203 2459215.7506944444 361
7.95657119019569 -21.118411119234008 19.62315559387207 0.006750542204827 2459215.762650463 361
7.956214121032944 -21.11856634919509 19.612276077270508 0.006804212462157 2459215.7746064817 361
7.955806934219693 -21.118693548641588 19.61858367919921 0.0067963064648211 2459215.7865625 361
7.8719407786507025 -21.16999155556693 19.507287979125977 0.0062888930551707 2459215.7506944444 398
7.871885186714013 -21.170403041081784 19.51066398620605 0.0063404752872884 2459215.762650463 398
7.871849486985311 -21.170810487293448 19.505941390991207 0.0063607394695281 2459215.7746064817 398
7.974512106399688 -21.135521783960392 19.43025016784668 0.0057518794201314 2459215.7506944444 269
7.974410698061565 -21.13521664142637 19.431570053100582 0.0058128368109464 2459215.762650463 269
7.974341520071616 -21.134913067863337 19.419357299804688 0.005752732977271 2459215.7746064817 269
7.884053186056305 -21.181742044282643 19.49759864807129 0.006507855374366 2459215.7506944444 533
7.883119463587746 -21.181162867229617 19.51435852050781 0.006569295655936 2459215.7746064817 533
7.882642439070141 -21.180906479517176 19.51740074157715 0.0065447692759335 2459215.7865625 533
7.897806907939277 -21.182034855767217 19.43534469604492 0.005953436717391 2459215.7506944444 293
7.898160174590673 -21.18202686653235 19.45040702819824 0.0059997364878654 2459215.762650463 293
7.89852843715476 -21.18201689070392 19.461423873901367 0.0060491897165775 2459215.7746064817 293
7.8988741893857535 -21.18200792037228 19.441114425659176 0.0059383013285696 2459215.7865625 293
7.912470066639827 -21.18143430987668 19.471067428588867 0.0066721136681735 2459215.7506944444 645
7.913114804168776 -21.18139981790468 19.47268486022949 0.006689429283142 2459215.762650463 645
7.913784215535386 -21.18136214625397 19.49502182006836 0.0066814902238547 2459215.7746064817 645
7.914422744274289 -21.18132065484349 19.491212844848636 0.006698336917907 2459215.7865625 645
7.893191469220939 -21.18980863134213 19.761457443237305 0.0065632513724267 2459215.7506944444 25
7.893110106467963 -21.189850710439703 19.778657913208008 0.0065515772439539 2459215.762650463 25
7.89304126860578 -21.18988994315461 19.753154754638672 0.0065478170290589 2459215.7746064817 25
7.892908516569356 -21.189952444834564 19.76667213439941 0.0066252923570573 2459215.7865625 25
7.898228006044209 -21.20319618972904 19.0647201538086 0.0045158476568758 2459215.7506944444 31
7.898308120794077 -21.203121985372263 19.065488815307617 0.0045180465094745 2459215.762650463 31
7.898439573704612 -21.202971684800907 19.06361198425293 0.0044940789230167 2459215.7865625 31
7.963938625759746 -21.18397736626719 19.572059631347656 0.0062540494836866 2459215.7506944444 221
7.963668744973287 -21.18409877311477 19.58680725097656 0.0063216569833457 2459215.762650463 221
7.963408770513332 -21.18416028604723 19.56623077392578 0.0062786876223981 2459215.7746064817 221
7.963156815659904 -21.184290854930996 19.59062767028808 0.0062945941463112 2459215.7865625 221
7.906168788980083 -21.21397450086183 19.731603622436523 0.0070070787332952 2459215.7506944444 281
7.906358886157821 -21.213741232287976 19.71001434326172 0.0070053213275969 2459215.762650463 281
7.906571754844302 -21.213443820612184 19.734476089477536 0.0070080198347568 2459215.7746064817 281
7.976502994313261 -21.184782971635247 19.22319602966308 0.0050549949519336 2459215.7506944444 170
7.976303351579727 -21.184931243483696 19.22354316711425 0.0050637889653444 2459215.762650463 170
7.976111037058123 -21.185016208799382 19.225791931152344 0.00506551284343 2459215.7746064817 170
7.975931604269679 -21.185166561440077 19.232643127441406 0.0050640562549233 2459215.7865625 170
8.00098525851588 -21.201502155845787 19.827209472656246 0.0083281947299838 2459215.7506944444 572
8.001452353062957 -21.20119611215079 19.813953399658203 0.0084292124956846 2459215.762650463 572
8.001940716804771 -21.20087911656747 19.82231712341308 0.0084526659920811 2459215.7746064817 572
8.002432131334393 -21.200577431633807 19.818649291992188 0.0084078609943389 2459215.7865625 572
7.99852883626667 -21.19731717406804 19.63713455200196 0.0068433601409196 2459215.7506944444 374
7.998109236536769 -21.197413832898565 19.64480781555176 0.006862265523523 2459215.762650463 374
7.997710015116973 -21.19749784533184 19.660234451293945 0.0069870105944573 2459215.7746064817 374
7.997311757383169 -21.197602341622996 19.653955459594727 0.0069147502072155 2459215.7865625 374
7.945656084454868 -21.222084148784905 19.27860450744629 0.0055461814627051 2459215.7506944444 474
7.945921101694052 -21.222489024051736 19.28932380676269 0.0055573917925357 2459215.762650463 474
7.946230076201791 -21.22284935129799 19.27682304382324 0.0055511966347694 2459215.7746064817 474
7.9464908936244445 -21.223261615074872 19.291290283203125 0.00556476181373 2459215.7865625 474
7.93859260060232 -21.218609879765424 19.18245887756348 0.0049957525916397 2459215.7506944444 241
7.939027886647115 -21.21898198418057 19.176868438720703 0.0049818335101008 2459215.7746064817 241
7.93921966054437 -21.219203226605828 19.18408203125 0.0049961409531533 2459215.7865625 241
7.984459832532327 -21.194448940135715 19.833578109741207 0.0067739686928689 2459215.7506944444 18
7.984632658399584 -21.19449210775605 19.8314208984375 0.0067983311600983 2459215.7746064817 18
7.984730833350304 -21.1945365596249 19.819700241088867 0.0068014189600944 2459215.7865625 18
7.924773874324942 -21.216134996259008 19.55960464477539 0.0065797287970781 2459215.7506944444 387
7.92493925727881 -21.215300639347337 19.55243492126465 0.0064140520989894 2459215.7746064817 387
7.924996719661346 -21.21492916022188 19.56333923339844 0.0065103694796562 2459215.7865625 387
8.010946380179309 -21.08437291348672 19.51687431335449 0.0057398555800318 2459215.7506944444 24
8.0108638046515 -21.08440697941599 19.508157730102536 0.0056895026937127 2459215.762650463 24
8.010772689179545 -21.084457787748736 19.521026611328125 0.0057418504729866 2459215.7746064817 24
8.010676830651914 -21.0845229242506 19.512119293212887 0.0057472893968224 2459215.7865625 24
8.045770424594508 -21.070427981521966 19.90958404541016 0.0092942109331488 2459215.7506944444 773
8.046389921519795 -21.07085632053932 19.91126823425293 0.0093442993238568 2459215.762650463 773
8.046973183942855 -21.071277113599265 19.94164276123047 0.0092144655063748 2459215.7746064817 773
8.047589938885327 -21.07172741195096 19.91449928283692 0.0091578476130962 2459215.7865625 773
7.979837811432542 -21.11394965836437 19.481283187866207 0.0066555715166032 2459215.7506944444 681
7.979286007934062 -21.11355252797515 19.488267898559567 0.006705742329359 2459215.762650463 681
7.978784200813619 -21.11316714209997 19.476470947265625 0.0065475306473672 2459215.7746064817 681
7.978224800795914 -21.11274890988801 19.490184783935543 0.0066402461379766 2459215.7865625 681
8.028163408520578 -21.102286022126805 19.15326309204101 0.0051912185736 2459215.7506944444 489
8.028493827594566 -21.102660403027624 19.15421295166016 0.0051805861294269 2459215.762650463 489
8.028827576695225 -21.103027565829795 19.169158935546875 0.0052600791677832 2459215.7746064817 489
8.07579779849213 -21.08570592335091 18.97904586791992 0.0048110061325132 2459215.7506944444 576
8.0763187839201 -21.08545020500424 18.977033615112305 0.0048090778291225 2459215.762650463 576
8.076812759188638 -21.08515663159852 18.981353759765625 0.0048762653023004 2459215.7746064817 576
8.049826123538944 -21.106358033983845 19.72458267211914 0.0071628750301897 2459215.7506944444 406
8.049864151058392 -21.10677858494024 19.729217529296875 0.0072213364765048 2459215.762650463 406
8.049901929602234 -21.1071709922047 19.724483489990234 0.0072398204356431 2459215.7746064817 406
8.04991925545398 -21.107627749832965 19.730409622192383 0.0071170348674058 2459215.7865625 406
8.072424567670378 -21.09715864520097 19.143842697143555 0.0052296523936092 2459215.7506944444 602
8.072331012296166 -21.096621490042978 19.140913009643555 0.005225334316492 2459215.762650463 602
8.07222379483711 -21.096040698660733 19.169897079467773 0.0053257951512932 2459215.7746064817 602
8.010143421266562 -21.1306123120122 19.3447265625 0.0054648839868605 2459215.7506944444 223
8.009914281826209 -21.13044897803219 19.346420288085938 0.0054523288272321 2459215.762650463 223
8.009717814926713 -21.130277966568315 19.36096572875977 0.0055161961354315 2459215.7746064817 223
8.009448579673126 -21.130147929896644 19.36240005493164 0.0054781618528068 2459215.7865625 223
8.062566297175488 -21.11204425066813 19.583728790283203 0.0067392503842711 2459215.7506944444 518
8.062926475350169 -21.11243893878807 19.580381393432617 0.0068284994922578 2459215.762650463 518
8.063287179200195 -21.112789980346456 19.59293365478516 0.0069281542673707 2459215.7746064817 518
8.063636091429297 -21.113198512985484 19.606857299804688 0.0068282592110335 2459215.7865625 518
8.055891896007827 -21.11772204913231 18.979869842529297 0.0048378934152424 2459215.7506944444 631
8.056024539872338 -21.117144980449996 18.98150062561035 0.0048757954500615 2459215.762650463 631
8.056163273094567 -21.11652882546786 18.99806022644043 0.0049014925025403 2459215.7746064817 631
8.056277332749698 -21.11596709806968 19.003808975219727 0.0048844418488442 2459215.7865625 631
8.0335004626598 -21.129761103396525 19.307126998901367 0.0055541307665407 2459215.7506944444 460
8.033622798876026 -21.1302135360608 19.30446434020996 0.0056058140471577 2459215.762650463 460
8.03386689871637 -21.13110493044137 19.29342460632324 0.0055851978249847 2459215.7865625 460
8.051290364738563 -21.12901322167184 19.267963409423828 0.0049856919795274 2459215.7506944444 5
8.051205494136182 -21.129020112797036 19.276319503784176 0.0050075058825314 2459215.762650463 5
8.05102954539699 -21.129003282365847 19.286109924316406 0.005048400722444 2459215.7865625 5
8.049331913640009 -21.13087457340608 19.18948554992676 0.0052530001848936 2459215.7506944444 424
8.049218981318269 -21.131305668955648 19.195220947265625 0.0052766636945307 2459215.762650463 424
8.048988292658583 -21.132141252949065 19.206251144409176 0.0052730971947312 2459215.7865625 424
8.020707839283183 -21.145203197163543 19.308252334594727 0.0059491600841283 2459215.7506944444 580
8.021295228868228 -21.145219454425167 19.31293296813965 0.0059435032308101 2459215.762650463 580
8.022481437893246 -21.145236248312635 19.316495895385746 0.0059230253100395 2459215.7865625 580
8.031581703266523 -21.1490134030736 19.26694107055664 0.0058290269225835 2459215.7506944444 713
8.032020620932638 -21.14954673421885 19.262725830078125 0.005805033724755 2459215.762650463 713
8.032453911436512 -21.150049812796595 19.269758224487305 0.0058143269270658 2459215.7746064817 713
8.032907920014331 -21.15057565917816 19.274524688720703 0.005788363981992 2459215.7865625 713
8.101137876927243 -21.121808910926465 19.74263572692871 0.0077843139879405 2459215.7506944444 546
8.100773642420224 -21.12224583068983 19.766557693481445 0.0078322878107428 2459215.762650463 546
8.100384514084487 -21.12261675674474 19.752843856811523 0.0077617145143449 2459215.7746064817 546
8.100042262979807 -21.123015699167844 19.76001548767089 0.0077685229480266 2459215.7865625 546
8.049956603904695 -21.150355688319426 19.360754013061523 0.0063214059919118 2459215.7506944444 724
8.050647608697554 -21.15021306298798 19.37420463562012 0.0065273107029497 2459215.762650463 724
8.051334308257191 -21.15002387883053 19.363796234130856 0.0063397060148417 2459215.7746064817 724
8.0520420741829 -21.149860019171424 19.389440536499023 0.0064610363915562 2459215.7865625 724
8.108446283383245 -21.15332199403576 19.434551239013672 0.0059069348499178 2459215.7506944444 261
8.108198489300662 -21.153464545986672 19.41155815124512 0.0058025936596095 2459215.762650463 261
8.1078794157858 -21.15363296206214 19.417734146118164 0.0058581503108143 2459215.7746064817 261
8.107606388890689 -21.15377934176256 19.42470932006836 0.0059830667451024 2459215.7865625 261
8.099047007866009 -21.14477514249011 19.129005432128903 0.0047175367362797 2459215.7506944444 87
8.098873409605147 -21.145037005060047 19.13182830810547 0.0047130095772445 2459215.7746064817 87
8.098803821576109 -21.145163869926986 19.14420509338379 0.0047395844012498 2459215.7865625 87
8.035804521204913 -21.166283592560497 19.204591751098636 0.0055704778060317 2459215.7506944444 591
8.036552189427914 -21.165415036891595 19.214244842529297 0.0055753160268068 2459215.7746064817 591
8.036928860529851 -21.164983401121205 19.21270942687988 0.0055800378322601 2459215.7865625 591
8.09724210872732 -21.154142774274067 19.891355514526367 0.0070659122429788 2459215.7506944444 21
8.097225049885822 -21.1543327254832 19.892133712768555 0.0070433053188025 2459215.7746064817 21
8.097227546405753 -21.154422441063996 19.9220027923584 0.0071877362206578 2459215.7865625 21
8.112354190619621 -21.14528241235552 19.67547416687012 0.0087550720199942 2459215.7506944444 809
8.112202754655561 -21.14378061809684 19.725830078125 0.008628130890429 2459215.7746064817 809
8.112141300878658 -21.143024425437048 19.74216651916504 0.0085557037964463 2459215.7865625 809
8.051834431496577 -21.168560401373945 19.390195846557617 0.006198763847351 2459215.7506944444 619
8.05141662337967 -21.169663289198983 19.4035587310791 0.0062091979198157 2459215.7746064817 619
8.051209500530637 -21.17021894481904 19.39940452575684 0.0062613417394459 2459215.7865625 619
8.039389989492076 -21.169341941753856 19.21198272705078 0.0052141128107905 2459215.7506944444 323
8.039221519931916 -21.170031845580063 19.199764251708984 0.0051639461889863 2459215.7746064817 323
8.039137710363244 -21.17037904421832 19.21857261657715 0.0052029793150722 2459215.7865625 323
8.086554215520918 -21.150299593082185 19.285064697265625 0.0056820544414222 2459215.7506944444 494
8.08560895674893 -21.14987449774781 19.29066467285156 0.0056955148465931 2459215.7746064817 494
8.085149841231708 -21.149658405145047 19.290674209594727 0.0056269909255206 2459215.7865625 494
8.04348159775039 -21.17167346462453 19.307849884033203 0.0053664306178689 2459215.7506944444 226
8.042976115551241 -21.17141285237757 19.309350967407223 0.0053205755539238 2459215.7746064817 226
8.04272364497879 -21.171283815693343 19.295324325561523 0.005342720542103 2459215.7865625 226
8.137180114705833 -21.030134814275748 19.68492889404297 0.0076973335817456 2459215.7506944444 674
8.13651484670772 -21.02995126176532 19.65558624267578 0.0075310906395316 2459215.762650463 674
8.135864992563734 -21.02977037279098 19.65782356262207 0.007620695978403 2459215.7746064817 674
8.13524226635768 -21.029574259161677 19.654296875 0.0074979476630687 2459215.7865625 674
8.139304400305726 -21.037813648633865 18.902984619140625 0.0048301583155989 2459215.7506944444 825
8.139023275833333 -21.038554239998597 18.901342391967773 0.0048216879367828 2459215.762650463 825
8.138758826025814 -21.039302366306572 18.916700363159176 0.0048538148403167 2459215.7746064817 825
8.138515870678942 -21.04002235326577 18.91474914550781 0.0048503270372748 2459215.7865625 825
8.188593588843458 -21.023999627764383 19.350555419921875 0.0061460067518055 2459215.7506944444 735
8.189074509477274 -21.02450016028511 19.33683586120605 0.0061048027127981 2459215.762650463 735
8.18957265473376 -21.02499303021261 19.29783058166504 0.0059972163289785 2459215.7746064817 735
8.181044420065465 -21.037980881104264 19.14633178710937 0.005275301169604 2459215.7506944444 663
